product_id,name,in_store,embellishment_type,fabric,fit,graphic_type,origin,season_code,vendor,color_code,single_sku_catalog_entry,catalog,category,subcategory,current_price
91246477,Hudson University 1/4 Zip Top,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Spring,Johnnie-O,Meteor,91246539,Clothing & Accessories,Men,Sweatshirts,130
91254239,Hudson University 20 oz. Rambler Tumbler,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Yeti Coolers,Black,91254240,Gifts & Collectibles,Drinkware,,40
91254246,Hudson University 30 oz. Rambler Tumbler,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Yeti Coolers,Black,91254253,Gifts & Collectibles,Drinkware,,45
91423487,Hudson University Titans Women's Banded Crop Top,TRUE,Screen Print,100% Cotton,Crop,Trend/Fashion Graphic,Imported,Spring,League Collegiate Wear,Ash Grey,,Clothing & Accessories,Women,T-Shirts & Tanks,28
91442000,Hudson University Youth Girls' Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Script Lettering Graphic,Imported,Spring,Champion Products,,,Clothing & Accessories,Kids,Youth,22
91691052,Hudson University Full-Size Sticker,TRUE,Decal,,,Straight,Made in USA,Basic Non-Seasonal,Blue 84,,91691061,Gifts & Collectibles,School Accessories,,4.95
91691294,Hudson University Full-Size Sticker,TRUE,Decal,,,Straight,Made in USA,Basic Non-Seasonal,Blue 84,,91691303,Gifts & Collectibles,School Accessories,,4.95
91691425,Hudson University Fullsize Sticker,TRUE,Decal,,,Straight,Made in USA,Basic Non-Seasonal,Blue 84,,91691433,Gifts & Collectibles,School Accessories,,4.95
91781864,Hudson University Women's Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,Image One,Crimson,,Clothing & Accessories,Women,T-Shirts & Tanks,36
91790385,Hudson University Titans Baseball Youth T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,18
91790386,Hudson University Titans Football Youth T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,18
91790387,Hudson University Titans Soccer Youth T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,18
91790395,Hudson University Softball Youth T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,18
91883634,Varsity Maroon Heather Hudson University Titans Women's 1/4 Zip,TRUE,Screen Print,55% Cotton/43% Polyester/2% Rayon,Classic,Mascot,Imported,Basic Non-Seasonal,League Collegiate Wear,Varsity Maroon Heather,,Clothing & Accessories,Women,Sweatshirts,64
91971622,Hudson University Titans Women's Crewneck Sweatshirt,TRUE,Screen Print,56% Cotton/44% Polyester,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Gear For Sports,Oatmeal Heather,,Clothing & Accessories,Women,Sweatshirts,44
91971623,Hudson University Women's Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,Official Seal,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Women,Polos,54
91971624,Hudson University Women's Short Sleeve T-Shirt,TRUE,Screen Print,47% Poly/47% Rayon/6% Spandex,Classic,Trend/Fashion Graphic,Imported,Fall,League Collegiate Wear,Ivory,,Clothing & Accessories,Women,T-Shirts & Tanks,24.99
91971625,Hudson University Titans Women's Tri-Blend V-Neck Short Sleeve T-Shirt,TRUE,Screen Print,50% Polyester/37% Cotton/13% Rayon,Classic,Mascot,Imported,Spring,Gear For Sports,Gunsmoke,,Clothing & Accessories,Women,T-Shirts & Tanks,26
91971626,Hudson University Women's Relaxed Fit Short Sleeve V-Neck T-Shirt,TRUE,Screen Print,50% Cotton/38% Poly/12% Rayon,Classic,Arch,Imported,Basic Non-Seasonal,Gear For Sports,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,26
91971627,Hudson University Women's Alumni Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,Alumni,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Women,Polos,54
91971636,Hudson University Women's Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,Image One,Butter,,Clothing & Accessories,Women,T-Shirts & Tanks,26
91990236,Hudson University Pack N' Go Jacket,TRUE,Screen Print,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Champion Products,C Gold,91990837,Clothing & Accessories,Men,Outerwear,46
91990237,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Arch over Straight,Imported,Spring,Champion Products,Maroon,91990713,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
91990291,Hudson University Alumni Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Alumni,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
91990318,Hudson University Dad Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Dad,Imported,Basic Non-Seasonal,Champion Products,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
91991733,Hudson University Mom Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Mom,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
91992594,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,"Alta Gracia Holdco, Inc",,,Clothing & Accessories,Men,T-Shirts & Tanks,16.95
91993227,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Mustard,,Clothing & Accessories,Men,T-Shirts & Tanks,26
91993237,Hudson University 1/2 Zip Shoreline Pullover,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Official Seal,Imported,Basic Non-Seasonal,Cutter & Buck,Charcoal Heather,,Clothing & Accessories,Men,Sweatshirts,92
91993244,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Chili,,Clothing & Accessories,Men,T-Shirts & Tanks,26
91993248,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Brick,,Clothing & Accessories,Men,T-Shirts & Tanks,26
91994610,Hudson University Long Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Brick,,Clothing & Accessories,Men,T-Shirts & Tanks,34
91994612,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Granite,,Clothing & Accessories,Men,T-Shirts & Tanks,26
92056185,Hudson University Pop Socket,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Jardine Associates,,92056187,Electronics,Cell Phones,Phone Cases,18.95
92056186,Hudson University 24-Count Tissue Paper Pack,TRUE,Non-Emblematic/School Color,,,,Imported,Basic Non-Seasonal,Jardine Associates,,,Gifts & Collectibles,Tailgate & Spirit,,5.95
92056575,Hudson University Titans 16 oz. Bistro Mug,TRUE,Etched/Engraved,,,Mascot,Imported,Basic Non-Seasonal,LXG,,,Gifts & Collectibles,Drinkware,,12.95
92056582,Hudson University Desk Clock,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Metal Trillium,92056586,Gifts & Collectibles,Home Decor,,32
92056584,Hudson University Rubber Stylus Pen,TRUE,Screen Print,,,Wordmark,Imported,Spring,LXG,Burgundy,92056621,Gifts & Collectibles,Office & Travel,,11.95
92057032,Hudson University Women's Victory Springs Hooded Sweatshirt,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Wincraft Inc,,92057034,Gifts & Collectibles,Drinkware,,4.95
92057035,Hudson University 32 oz. Naglene Bottle,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Nordic,Smoke,92057106,Gifts & Collectibles,Drinkware,,20
92057036,"Hudson University 11"" x 8.5"" Alderwood Frame",TRUE,Etched/Engraved,,,Wordmark,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Natural,92057043,Gifts & Collectibles,Diploma Frames,,70
92057038,Hudson University Titans Cappuccino Mug,TRUE,Screen Print,,,Arch over Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,92057070,Gifts & Collectibles,Drinkware,,11.95
92057039,Hudson University Tuscany Card Holder,FALSE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Black,92057054,Electronics,Cell Phones,Phone Cases,11.95
92057041,Hudson University Ballpoint Pen,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,92057107,Gifts & Collectibles,Office & Travel,,7.95
92057042,Hudson University Javelin Pen,TRUE,Screen Print,,,Official Seal,Imported,Spring,Spirit Products Ltd.,Black,92057049,Gifts & Collectibles,Office & Travel,,9.95
92057046,Hudson University 2 Pack of Silicone Straws,TRUE,Screen Print,,,Straight,Imported,Spring,Spirit Products Ltd.,Athletic Gold,92057112,Gifts & Collectibles,Drinkware,,9.95
92128343,Hudson University Pagoda Canopy,TRUE,,,,,,DSV Direct Ship from Vendor,Logo Brands,,92128347,Gifts & Collectibles,Tailgate & Spirit,,400
92144090,Varsity Maroon Heather Hudson University Women's Intramural Shorts,TRUE,Screen Print,50% Polyester/37% Cotton/13% Rayon,Classic,Wordmark,Imported,Fall,League Collegiate Wear,Varsity Maroon Heather,,Clothing & Accessories,Women,Shorts & Pants,34
92357433,Maroon Hudson University Titans Lacrosse Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
93523638,OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,FALSE,,,,,,DSV Direct Ship from Vendor,Branded Logistics LLC,,100000000,Electronics,Cell Phones,Phone Cases,59.95
93966548,OtterBox Black iPhone 11 Pro Max Symmetry case with Hudson U Titans Primary Mark design,FALSE,,,,,,DSV Direct Ship from Vendor,Branded Logistics LLC,,100000000,Electronics,Cell Phones,Phone Cases,59.95
94007840,Hudson University Titans Youth Girls' Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Arch,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,22
94009072,Hudson University Women's Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Activewear,SIDELINE,Imported,Fall,Adidas,Medium Grey Heather,,Clothing & Accessories,Women,T-Shirts & Tanks,17.99
94010526,Hudson University Titans 12 oz. Can Cooler,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Wincraft Inc,,94010534,Gifts & Collectibles,Drinkware,,4.95
94019056,Hudson University Women's Tank Top,TRUE,Screen Print,50% Cotton/50% Polyester,Classic,Script Lettering Graphic,Imported,Fall,League Collegiate Wear,White,,Clothing & Accessories,Women,T-Shirts & Tanks,26
94021177,Hudson University Terry Crewneck Sweatshirt,TRUE,Screen Print,100% Cotton,,Trend/Fashion Graphic,Imported,Spring,League Collegiate Wear,Pepper,,Clothing & Accessories,Men,Sweatshirts,52
94021926,Hudson University Women's 3/4 Sleeve Top,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,League Collegiate Wear,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,34
94023681,Hudson University Women's Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,Image One,Pepper,,Clothing & Accessories,Women,T-Shirts & Tanks,36
94024709,Hudson University Toddler Boys' Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Toddler,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Infant & Toddler,20
94025280,Hudson University Youth Boys' Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Youth,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Youth,26
94025376,Hudson University Boys' Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Youth,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Youth,22
94025464,Hudson University Toddler Boys' Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Toddler,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Infant & Toddler,22
94025519,Hudson University Youth Girls' Raglan Shirt,TRUE,Screen Print,100% Cotton,Youth,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Youth,26
94025770,Hudson University Toddler Girls' Tie-Dye Ruffle Short Sleeve T-Shirt,TRUE,Screen Print,51% Cotton/49% Polyester,Toddler,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Infant & Toddler,24
94026055,Hudson University Girls' Tie-Dye Short Sleeve T-Shirt,TRUE,Screen Print,51% Cotton/49% Polyester,Youth,Trend/Fashion Graphic,Imported,Spring,Wes & Willy LLC,,,Clothing & Accessories,Kids,Youth,24
94030179,Hudson University Full Zip Hooded Sweatshirt,TRUE,Screen Print,50% Polyester/46% Cotton/4% Rayon,,Arch,Imported,Spring,Alternative Apparel,Black,,Clothing & Accessories,Men,Sweatshirts,64
94096310,Hudson University Women's Nailshead Shirt Long Sleeve,TRUE,Embroidered/Sewn,60% Cotton/40% Polyester,Classic,Wordmark,Imported,Fall,Cutter & Buck,Black,,Clothing & Accessories,Women,Sweaters & Woven Shirts,59.99
94096311,Hudson University Titans Women's Nailshead Shirt Long Sleeve,TRUE,Embroidered/Sewn,60% Cotton/40% Polyester,Classic,Mascot,Imported,Fall,Cutter & Buck,Black,,Clothing & Accessories,Women,Sweaters & Woven Shirts,59.99
94142531,Hudson University Titans Long Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,34
94178560,Hudson University Wireless Ear Buds,TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Jenkins Enterprises,,94178566,Electronics,Cell Phones,Phone Cases,35
94179962,Hudson University Women's Tank Top,TRUE,Screen Print,50% Cotton/50% Polyester,Classic,Straight,Imported,Spring,League Collegiate Wear,White,,Clothing & Accessories,Women,T-Shirts & Tanks,28
94191280,Hudson University Titans Women's Tri-Blend Short Sleeve T-Shirt,TRUE,Screen Print,50% Polyester/25% Cotton/25% Rayon,Classic,Trend/Fashion Graphic,Imported,Spring,Fall Rush,Athletic Grey Heather,94191285,Clothing & Accessories,Women,T-Shirts & Tanks,28
94377703,Hudson University Titans 1/4 Zip Sweater,TRUE,Embroidered/Sewn,89% Poly/11% Spandex,,Mascot,Imported,Basic Non-Seasonal,Peter Millar,Iron,,Clothing & Accessories,Men,Sweatshirts,125
94377704,Hudson University Titans Polo,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Mascot,Imported,Fall,Peter Millar,Black,,Clothing & Accessories,Men,Polos,110
94402140,Hudson University Titans Raglan Short Sleeve T-Shirt,TRUE,Screen Print,80% Cotton/20% Polyester,,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Fall Rush,Oatmeal/Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,28
94404390,Hudson University Women's Football V-Neck Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Distressed Graphic/Trend,Imported,Spring,Fall Rush,,,Clothing & Accessories,Women,T-Shirts & Tanks,34
94537589,Hudson University Hypertech Adjustable Cap,TRUE,Screen Print,92% Polyester/8% Spandex,,Wordmark,Imported,Spring,47,Dark Grey,94537612,Clothing & Accessories,Men,Hats,25
94538313,Hudson University Women's Adjustable Cap,TRUE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Spring,47,White,94538362,Clothing & Accessories,Women,Hats,26
94539711,Hudson University Titans Full Zip Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Distressed Graphic/Trend,Imported,Spring,Champion Products,Maroon,,Clothing & Accessories,Men,Sweatshirts,54
94541949,Hudson University Women's Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Special Event/Non-Sports related,Imported,Basic Non-Seasonal,Champion Products,Oxford,,Clothing & Accessories,Women,T-Shirts & Tanks,26
94559692,Hudson University Titans Short Sleeve T-Shirt,TRUE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Spring,47,Sandstone,,Clothing & Accessories,Men,T-Shirts & Tanks,40
94561323,Hudson University Titans Women's Tank Top,TRUE,Screen Print,,Classic,Trend/Fashion Graphic,Imported,Spring,"Alta Gracia Holdco, Inc",Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,32
94561599,Hudson University Baseball Women's Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,"Alta Gracia Holdco, Inc",Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,40
94570286,Hudson University Titans Women's Short Sleeve T-Shirt,TRUE,Screen Print,47% Poly/47% Rayon/6% Spandex,Crop,Trend/Fashion Graphic,Imported,Spring,College Concepts,Grey/White,,Clothing & Accessories,Women,T-Shirts & Tanks,36
94571111,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Spring,Image One,Grey,,Clothing & Accessories,Men,T-Shirts & Tanks,26
94577459,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Image One,Mustard,,Clothing & Accessories,Men,T-Shirts & Tanks,28
94582319,Hudson University Polo,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Spring,Johnnie-O,Meteor,,Clothing & Accessories,Men,Polos,100
94598810,Hudson University Women's Adjustable Cap,TRUE,Embroidered/Sewn,100% Cotton,,Wordmark,Imported,Spring,47,White,94598817,Clothing & Accessories,Women,Hats,26
94600139,Hudson University Pen Javelin,TRUE,Etched/Engraved,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,94600153,Gifts & Collectibles,Office & Travel,,9.95
94889458,Hudson University 1/4 Zip Top,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Spring,Johnnie-O,Black,,Clothing & Accessories,Men,Sweatshirts,105
94890499,Hudson University Polo,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Spring,Johnnie-O,Meteor,,Clothing & Accessories,Men,Polos,100
94890704,Hudson University Woven Shirt,TRUE,Embroidered/Sewn,60% Tencel/40% Cotton,,Wordmark,Imported,Summer,Tommy Bahama Group,Continental,,Clothing & Accessories,Men,Sweaters & Woven Shirts,135
94917555,Hudson University Women's Scallop Leggings,TRUE,Screen Print,88% Polyester/12% Spandex,Activewear,Mascot,Imported,Spring,Zoozatz,,,Clothing & Accessories,Women,Shorts & Pants,52
94917559,Hudson University Women's Roller Shorts,TRUE,Screen Print,88% Polyester/12% Spandex,Classic,Mascot,Imported,Spring,Zoozatz,,,Clothing & Accessories,Women,Shorts & Pants,34
94943232,Hudson University Flex Cap,TRUE,Embroidered/Sewn,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,Zephyr Graf-X,Camouflage,,Clothing & Accessories,Men,Hats,32
95175307,Maroon Hudson University Jacket,TRUE,Screen Print,65% Wool/35% Cotton,,SIDELINE,Imported,Fall,Adidas,Maroon,,Clothing & Accessories,Men,Outerwear,85
96035530,Hudson University Terry Hooded Sweatshirt,TRUE,Screen Print,100% Cotton,,Trend/Fashion Graphic,Imported,Spring,League Collegiate Wear,Pepper,,Clothing & Accessories,Men,Sweatshirts,62
96035722,Hudson University Women's Cropped Tank Top,TRUE,Screen Print,65% Polyester/35% Rayon,Crop,Trend/Fashion Graphic,Imported,Spring,Zoozatz,Grey,,Clothing & Accessories,Women,T-Shirts & Tanks,22
96035937,Hudson University Women's Hometown Cropped Short Sleeve T-Shirt,TRUE,Screen Print,65% Polyester/35% Cotton,Crop,Trend/Fashion Graphic,Imported,Spring,Zoozatz,White,,Clothing & Accessories,Women,T-Shirts & Tanks,28
96036124,Hudson University Women's Cropped Long Sleeve T-Shirt,TRUE,Screen Print,65% Polyester/35% Cotton,Crop,Mascot,Imported,Spring,Zoozatz,,,Clothing & Accessories,Women,T-Shirts & Tanks,38
96036361,Hudson University Women's Pocket Leggings,TRUE,Screen Print,88% Polyester/12% Spandex,Activewear,Script Lettering Graphic,Imported,Spring,Zoozatz,White,,Clothing & Accessories,Women,Shorts & Pants,48
96124395,Hudson University Women's Swing Tank Top,TRUE,Screen Print,65% Polyester/35% Viscose,Classic,Wordmark,Imported,Basic Non-Seasonal,Champion Products,Yellow Cab,,Clothing & Accessories,Women,T-Shirts & Tanks,28
96284989,"Hudson University 8.5"" x 11"" Academic Planner",TRUE,,,,,,Fall,House of Doolittle,,,School Supplies,School Supplies,School Logo Supplies,8.24
97042545,Black/White Hudson University Women's 7/8 Tights,TRUE,Screen Print,,Activewear,SIDELINE,Imported,Fall,Adidas,Black/White,,Clothing & Accessories,Women,Shorts & Pants,75
97096332,"Hudson University 11"" x 14"" Windsor Diploma Frame",TRUE,Other Embellishment,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,97096340,Gifts & Collectibles,Diploma Frames,,230
97109575,Hudson University Hooded Sweatshirt,TRUE,Screen Print,50% Polyester/46% Cotton/4% Rayon,,Trend/Fashion Graphic,Imported,Spring,Alternative Apparel,True Currant,,Clothing & Accessories,Men,Sweatshirts,58
97110665,Hudson University Class of 2020 Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Special Event/Non-Sports related,Imported,Graduation,Champion Products,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
97127263,Hudson University Titans Face Covering,FALSE,Sublimated,82% Poly/18% Lycra,,Mascot,Made in USA,Fall,Wincraft Inc,,100000000,Clothing & Accessories,Accessories,Face Masks & Covers,8
97154997,Hudson University Titans Women's Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Classic,Trend/Fashion Graphic,Imported,Spring,Gear For Sports,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,24
97157386,Hudson University Titans Women's V-Neck Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Trend/Fashion Graphic,Imported,Spring,Image One,Brick,,Clothing & Accessories,Women,T-Shirts & Tanks,28
97166385,Hudson University Titans Youth Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Official Seal,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,26
97171382,Hudson University Fitted Cap,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Spring,Adidas,Black/Maroon,,Clothing & Accessories,Men,Hats,25
97171383,Hudson University Fitted Cap,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Spring,Adidas,Maroon/Lt Onyx,,Clothing & Accessories,Men,Hats,25
97171384,Hudson University Fitted Cap,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Spring,Adidas,Col Gold/Lt Onyx,,Clothing & Accessories,Men,Hats,25
97291173,Hudson U Titans Football 2019 Sun Bowl Champions T-Shirt,TRUE,Screen Print,100% Cotton,,Hot Market,Imported,Football Hot Market,Adidas,White,,Clothing & Accessories,Men,T-Shirts & Tanks,25
97447542,Hudson University Titans Women's 1/4 Zip Fleece Top,TRUE,Embroidered/Sewn,,Classic,Mascot,Imported,Holiday,Champion Products,Maroon,,Clothing & Accessories,Women,Outerwear,54
97583745,Hudson University Titans Baseball Jersey,TRUE,Embroidered/Sewn,100% Polyester,,Baseball Trend/Attitude,Imported,Baseball Hot Market,Colosseum Athletics,Maroon,,Clothing & Accessories,Men,Jerseys,60
97586102,Hudson University Titans Short Sleeve T-Shirt,TRUE,Screen Print,95% Polyester/5% Cotton,,Mascot,Imported,Spring,Colosseum Athletics,Grey,,Clothing & Accessories,Men,T-Shirts & Tanks,30
97586724,Hudson University Tank Top,TRUE,Screen Print,52% Cotton/48% Polyester,,Wordmark,Imported,Spring,Colosseum Athletics,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,28
97591019,Hudson University Swim Shorts,TRUE,Screen Print,92% Polyester/8% Spandex,,Wordmark,Imported,Summer,Colosseum Athletics,Maroon,,Clothing & Accessories,Men,Shorts & Pants,55
97591643,Hudson University Camp Shirt,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Summer,Colosseum Athletics,Maroon,,Clothing & Accessories,Men,Sweaters & Woven Shirts,65
97620261,Maroon Hudson University Women's Crewneck Sweatshirt,TRUE,Screen Print,60% Cotton/40% Polyester,Athletic,Official Seal,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Women,Sweatshirts,46
97719123,Hudson University Titans Pull Over,TRUE,Screen Print,55% Cotton/45% Polyester,Classic,Mascot,Imported,Spring,Colosseum Athletics,Maroon,,Clothing & Accessories,Women,Sweatshirts,45
97720767,Hudson University Women's Short Sleeve T-Shirt,TRUE,Special Print Process,65% Polyester/35% Rayon,Activewear,Wordmark,Imported,Spring,Colosseum Athletics,Maroon,97721101,Clothing & Accessories,Women,T-Shirts & Tanks,32
97721942,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Activewear,Wordmark,Imported,Spring,Colosseum Athletics,White,,Clothing & Accessories,Women,T-Shirts & Tanks,38
97722265,Hudson University Titans Women's Short Sleeve T-Shirt,TRUE,Screen Print,65% Polyester/35% Rayon,Crop,Mascot,Imported,Spring,Colosseum Athletics,Gold,,Clothing & Accessories,Women,T-Shirts & Tanks,32
97726316,Hudson University Titans Toddler Boys' Short Sleeve T-Shirt,TRUE,Screen Print,52% Cotton/48% Polyester,Toddler,Mascot,Imported,Spring,Colosseum Athletics,,,Clothing & Accessories,Kids,Infant & Toddler,18
97726364,Hudson University Toddler Girls' Short Sleeve T-Shirt,TRUE,Screen Print,52% Cotton/48% Polyester,Toddler,Wordmark,Imported,Spring,Colosseum Athletics,,,Clothing & Accessories,Kids,Infant & Toddler,20
97728207,Hudson University Titans Women's Tank Top,TRUE,Other Embellishment,65% Polyester/35% Rayon,Activewear,Trend/Fashion Graphic,Imported,Spring,Colosseum Athletics,Maroon,97728598,Clothing & Accessories,Women,T-Shirts & Tanks,32
97728925,Hudson University Women's Tank Top,TRUE,Screen Print,50% Polyester/37% Cotton/13% Rayon,Activewear,Trend/Fashion Graphic,Imported,Spring,Colosseum Athletics,Heather Grey,,Clothing & Accessories,Women,T-Shirts & Tanks,30
97738618,Hudson University Kids Bucket Hat,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Spring,"New Era Cap Company,Inc.",,,Clothing & Accessories,Kids,Youth,22
